"Paper","Experiment","Lab","SubjectGroup","YA_N","OA_N","OA_Age","YA_YearsEducation","OA_YearsEducation","Words","Faces","Pictures","Text","PositiveValence","NeutralValence","NegativeValence","VisualOnly","AuditoryOnly","Audiovisual","Production","IntentionalEncoding","SelfPacedStudy","StudyTimePerItem.Sec","DeepOrientingTask","ShallowOrientingTask","GenerationTask","DividedAttention","NumMemoranda","MultipleStudyOpportunities","InterveningCuedRecall","InterveningFreeRecall","ContinuousRecog","RetentionInterval","NumTestProbes","ConjunctionLures","ComponentLures","SemanticLures","FeaturalLures","UnrelatedLures","ProportionLures","ProportionLures.cen","YA_Discrimination","OA_Discrimination","EffectSize_Discrimination","YA_Criterion","OA_Criterion","EffectSize_Criterion","YA_HR","OA_HR","YA_FAR","OA_FAR"
"Schacter Cooper Valdiserri 1992","Schacter Cooper Valdiserri 1992 Expt 1","Schacter","Schacter Cooper Valdiserri 1992 Expt 1-Repetitions=1",16,16,69.4,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"FALSE","TRUE","FALSE","FALSE",20,FALSE,"FALSE","FALSE","FALSE",0.08333,40,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.10866333836408,0.510981813262642,-0.597681525101438,0.058481321834587,-0.129829559776247,0.188310881610834,0.69,0.65,0.27,0.45
"Schefter Knorr Kathmann Werheid 2012","Schefter Knorr Kathmann Werheid 2012 Expt 1","Werheid","Schefter Knorr Kathmann Werheid 2012 Expt 1-Only",17,16,65.62,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",64,TRUE,"FALSE","FALSE","FALSE",60,128,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.71462715416179,1.59967737345142,-1.11494978071037,0.26751073100131,0.504846698503082,-0.237335967501771,0.8621,0.616,0.0521,0.096
"Schefter Knorr Kathmann Werheid 2012","Schefter Knorr Kathmann Werheid 2012 Expt 1","Werheid","Schefter Knorr Kathmann Werheid 2012 Expt 1-Only",17,16,65.62,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","TRUE","FALSE","FALSE",64,TRUE,"FALSE","FALSE","FALSE",60,128,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.64677417457312,1.75851902055465,-0.888255154018474,-0.139859197528399,0.0557177859501506,-0.19557698347855,0.9283,0.7949,0.1183,0.1749
"Scheuplein Bridger Mecklinger 2014","Scheuplein Bridger Mecklinger 2014 Expt 1","Mecklinger","Scheuplein Bridger Mecklinger 2014 Expt 1-Only",20,36,69.75,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",128,FALSE,"FALSE","FALSE","FALSE",5,256,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.46714616272902,2.12084901224855,-0.346297150480464,0.107181952325708,0.0659666229145238,0.0412153294111842,0.87,0.84,0.09,0.13
"Searcy Barlett Memon 1999","Searcy Barlett Memon 1999 Expt 2","Bartlett","Searcy Barlett Memon 1999 Expt 2-Only",74,75,70,15,17,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",19,TRUE,"FALSE","FALSE","FALSE",0.08333,24,"FALSE","FALSE","FALSE","FALSE",TRUE,0.666666667,0.166666667,2.36119484161509,1.51171943640969,-0.849475405205406,0.374176173789306,0.00394985122039965,0.370226322568907,0.79,0.773947368,0.06,0.223684211
"Searcy Barlett Memon 1999","Searcy Barlett Memon 1999 Expt 2","Bartlett","Searcy Barlett Memon 1999 Expt 2-Only",74,75,70,15,17,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",19,TRUE,"FALSE","FALSE","FALSE",0.08333,24,"TRUE","FALSE","FALSE","FALSE",FALSE,0.666666667,0.166666667,1.08574028146569,0.92627444818481,-0.159465833280885,-0.263551106285393,-0.288772642892039,0.025221536606646,0.79,0.773947368,0.39,0.430789474
"Simons Dodson Bell Schacter 2004","Simons Dodson Bell Schacter 2004 Expt 1","Schacter","Simons Dodson Bell Schacter 2004 Expt 1-Only",20,20,69.5,14.2,16.8,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,FALSE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",140,FALSE,"FALSE","FALSE","FALSE",0.08333,175,"FALSE","FALSE","FALSE","FALSE",TRUE,0.2,-0.3,2.78988835639376,2.84558325279405,0.0556948964002819,0.407798908905462,0.362057983189555,0.0457409257159069,0.838214286,0.855594517,0.035714286,0.037142857
"Skinner Fernandes 2008a","Skinner Fernandes 2008a Expt 1","Fernandes","Skinner Fernandes 2008a Expt 1-Only",90,90,72.6,15.3,14.65,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",50,FALSE,"FALSE","FALSE","FALSE",0.5,50,"FALSE","FALSE","FALSE","FALSE",TRUE,0.4,-0.1,1.67273899809483,1.07159988375476,-0.601139114340071,0.310149219042846,0.000829174264320322,0.309320044778526,0.7,0.703333333333333,0.13,0.296666666666667
"Skinner Fernandes 2009","Skinner Fernandes 2009 Expt 1","Fernandes","Skinner Fernandes 2009 Expt 1-Only",24,24,74,13.75,14.29,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",80,TRUE,"FALSE","FALSE","FALSE",5,80,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.20671046985376,2.2629615095304,0.0562510396766434,-0.0230358941119222,-0.0950473652714106,0.0720114711594884,0.87,0.89,0.14,0.15
"Skinner Fernandes 2009","Skinner Fernandes 2009 Expt 1","Fernandes","Skinner Fernandes 2009 Expt 1-Only",24,24,74,13.75,14.29,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",5,80,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.49820659511403,1.516110983769,0.0179043886549657,0.166261790285799,0.0835657416884162,0.0826960485973827,0.72,0.75,0.18,0.2
"Skinner Fernandes 2009","Skinner Fernandes 2009 Expt 1","Fernandes","Skinner Fernandes 2009 Expt 1-Only",24,24,74,13.75,14.29,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",80,TRUE,"FALSE","FALSE","FALSE",5,80,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,1.1263911290388,0.487681270851397,-0.638709858187404,-0.5631955645194,-0.982687484610912,0.419491920091512,0.87,0.89,0.5,0.77
"Skinner Fernandes 2009","Skinner Fernandes 2009 Expt 1","Fernandes","Skinner Fernandes 2009 Expt 1-Only",24,24,74,13.75,14.29,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",5,80,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,0.142928341597982,0.262026620754677,0.119098279156695,-0.511377336472225,-0.543476439818743,0.0320991033465182,0.72,0.75,0.67,0.66
"Soei Daum 2008","Soei Daum 2008 Expt 1","Daum","Soei Daum 2008 Expt 1-Only",28,23,69.61,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",36,FALSE,"FALSE","FALSE","FALSE",0.08333,54,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.74003704594703,0.760326922239311,-0.979710123707724,-0.141015805168299,-0.257028213384819,0.11601240821652,0.844,0.738,0.233,0.451
"Soei Daum 2008","Soei Daum 2008 Expt 1","Daum","Soei Daum 2008 Expt 1-Only",28,23,69.61,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",36,TRUE,"FALSE","FALSE","FALSE",0.08333,54,"FALSE","FALSE","TRUE","TRUE",FALSE,0.333333333,-0.166666667,2.53822120653961,1.36496254637326,-1.17325866016634,-0.142719474231004,-0.0174023270107089,-0.125317147220295,0.921,0.758,0.13,0.253
"Soei Daum 2008","Soei Daum 2008 Expt 1","Daum","Soei Daum 2008 Expt 1-Only",28,23,69.61,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2.5,"FALSE","FALSE","FALSE","FALSE",36,TRUE,"FALSE","FALSE","FALSE",0.08333,54,"TRUE","FALSE","FALSE","FALSE",FALSE,0.333333333,-0.166666667,2.14938803458362,1.21266828364327,-0.936719750940349,-0.120528764145617,-0.116144910106427,-0.00438385403918984,0.884,0.765,0.17,0.312
"Souchay Moulin Clarys Taconnat Isingrini 2007","Souchay Moulin Clarys Taconnat Isingrini 2007 Expt 2","Isingrini","Souchay Moulin Clarys Taconnat Isingrini 2007 Expt 2-Only",20,36,72.41,12.1,10.22,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"TRUE","FALSE","FALSE",0.08333,72,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.71082581912176,1.09128928923524,-0.619536529886526,0.208209028776839,0.30134660287281,-0.0931375740959709,0.74125,0.5965,0.14375,0.1985
"Spaniol Madden Voss 2006","Spaniol Madden Voss 2006 Expt 1","Madden","Spaniol Madden Voss 2006 Expt 1-Only",24,24,71.06,12.75,16.33,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",39,FALSE,"FALSE","FALSE","FALSE",1,78,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.19962722154833,2.53146268934843,-0.668164532199893,0.0450400161773099,-0.139340215635416,0.184380231812726,0.94,0.92,0.05,0.13
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.81916619000017,1.91432968454502,0.0951634945448481,0.170736245814871,-0.0792685472212805,0.250004793036152,0.77,0.85,0.14,0.19
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.28296785536086,1.83073017568563,-0.452237679675233,0.263587632629202,1.11022302462516e-16,0.263587632629202,0.81,0.82,0.08,0.18
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.63370406037063,1.29223156874089,-0.341472491629742,0.263467310629642,-0.0927310648147704,0.356198375444412,0.71,0.77,0.14,0.29
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.982795411799102,0.506864011088603,-0.475931400710498,0.31502354111869,-0.0258870289031523,0.340910570021842,0.57,0.61,0.21,0.41
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.0063430966329,0.775169381794907,-0.231173714837991,0.171318201879633,0.10826565645,0.063052545429633,0.63,0.61,0.25,0.31
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.482407786759746,0.277698560105883,-0.204709226653863,0.341637613891343,-0.0886956965882078,0.430333310479551,0.46,0.59,0.28,0.48
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.9138336412513,1.75092863274465,-0.162905008506652,0.218069971440438,0.351063803664285,-0.132993832223847,0.77,0.7,0.12,0.11
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.79326138289404,1.55871049323573,-0.234550889658312,0.0187343963957927,0.136009841224949,-0.117275444829156,0.81,0.74,0.18,0.18
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 1","Grady","Spaniol Voss Grady 2008 Expt 1-Only",24,24,67.54,15.88,15.04,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"TRUE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.9517984773366,1.57861446120693,-0.373184016129678,-0.0605341508254876,0.0171140164147777,-0.0776481672402654,0.85,0.78,0.18,0.21
"Spaniol Voss Grady 2008","Spaniol Voss Grady 2008 Expt 2","Grady","Spaniol Voss Grady 2008 Expt 2-Only",72,69,71.75,15.48,16.33,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",216,FALSE,"FALSE","FALSE","FALSE",20,144,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.39565003896393,1.275745157918,-0.119904881045927,0.434165912288854,0.125811291076492,0.308354621212361,0.603333333333333,0.693333333333333,0.13,0.226666666666667
"Springer McIntosh Winocur Grady 2005","Springer McIntosh Winocur Grady 2005 Expt 1","Grady","Springer McIntosh Winocur Grady 2005 Expt 1-Only",14,19,73.9,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"FALSE","TRUE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.28221281995681,0.979885620303486,-0.30232719965332,0.439212930836553,0.590376530663213,-0.15116359982666,0.58,0.46,0.14,0.14
"Springer McIntosh Winocur Grady 2005","Springer McIntosh Winocur Grady 2005 Expt 1","Grady","Springer McIntosh Winocur Grady 2005 Expt 1-Only",14,19,73.9,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.83493628510027,1.2220028598509,-0.612933425249371,0.364083422994464,0.383456453284302,-0.0193730302898378,0.71,0.59,0.1,0.16
"Springer McIntosh Winocur Grady 2005","Springer McIntosh Winocur Grady 2005 Expt 1","Grady","Springer McIntosh Winocur Grady 2005 Expt 1-Only",14,19,73.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"FALSE","TRUE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.15589021868953,0.713927999597396,-0.441962219092131,0.703606456199837,0.769427129240102,-0.0658206730402651,0.45,0.34,0.1,0.13
"Springer McIntosh Winocur Grady 2005","Springer McIntosh Winocur Grady 2005 Expt 1","Grady","Springer McIntosh Winocur Grady 2005 Expt 1-Only",14,19,73.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,3,"TRUE","FALSE","FALSE","FALSE",96,FALSE,"FALSE","FALSE","FALSE",0.08333,96,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,2.37718842318401,1.54264851283207,-0.834539910351939,0.152160822098214,0.569430777274183,-0.417269955175969,0.85,0.58,0.09,0.09
"Suengas Ruiz-Gallego-Largo Simón 2010","Suengas Ruiz-Gallego-Largo Simón 2010 Expt 2","Suengas","Suengas Ruiz-Gallego-Largo Simón 2010 Expt 2-Only",21,21,77.33,14.81,9.38,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",12,FALSE,"FALSE","FALSE","FALSE",3,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.547923796413,1.77991283959228,0.231989043179282,0.0676593353664133,-0.336571700240469,0.404231035606882,0.76,0.89,0.2,0.29
"Suengas Ruiz-Gallego-Largo Simón 2010","Suengas Ruiz-Gallego-Largo Simón 2010 Expt 2","Suengas","Suengas Ruiz-Gallego-Largo Simón 2010 Expt 2-Only",21,21,77.33,14.81,9.38,"FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",12,FALSE,"FALSE","FALSE","FALSE",3,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.83073017568563,1.76973653443172,-0.0609936412539107,1.11022302462516e-16,-0.241522861822942,0.241522861822942,0.82,0.87,0.18,0.26
"Tauber Dunlosky Urry Opitz 2017","Tauber Dunlosky Urry Opitz 2017 Expt 1","Dunlosky","Tauber Dunlosky Urry Opitz 2017 Expt 1-Only",42,40,68.2,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",90,FALSE,"FALSE","TRUE","FALSE",20,180,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.08055638218499,2.22098600324636,0.140429621061369,0.0861129379463031,0.116035118413429,-0.0299221804671257,0.83,0.84,0.13,0.11
"Tauber Dunlosky Urry Opitz 2017","Tauber Dunlosky Urry Opitz 2017 Expt 1","Dunlosky","Tauber Dunlosky Urry Opitz 2017 Expt 1-Only",42,40,68.2,NA,NA,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",90,FALSE,"FALSE","TRUE","FALSE",20,180,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.84285463651203,1.69659292898737,-0.146261707524658,0.115006071237775,0.125817412565623,-0.0108113413278486,0.79,0.765,0.15,0.165
"Tauber Dunlosky Urry Opitz 2017","Tauber Dunlosky Urry Opitz 2017 Expt 2","Dunlosky","Tauber Dunlosky Urry Opitz 2017 Expt 2-Only",38,42,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",90,FALSE,"FALSE","TRUE","FALSE",20,180,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.979532727396951,0.949612537517332,-0.0299201898796186,-0.0636183558571974,-0.0210440785887869,-0.0425742772684105,0.71,0.69,0.335,0.325
"Tauber Dunlosky Urry Opitz 2017","Tauber Dunlosky Urry Opitz 2017 Expt 2","Dunlosky","Tauber Dunlosky Urry Opitz 2017 Expt 2-Only",38,42,71,NA,NA,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",90,FALSE,"FALSE","TRUE","FALSE",20,180,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.968161973678784,0.894189979026135,-0.0739719946526489,-0.0987605204318243,-0.0346318600716629,-0.0641286603601614,0.72,0.685,0.35,0.34
"Tellez-Alanis Cansino 2004","Tellez-Alanis Cansino 2004 Expt 1","Cansino","Tellez-Alanis Cansino 2004 Expt 1-Only",12,12,67,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",5,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.83142083709036,1.26030211354644,-0.571118723543914,0.28464843948568,0.0825997034468208,0.202048736038859,0.736,0.708,0.115,0.238
"Tellez-Alanis Cansino 2004","Tellez-Alanis Cansino 2004 Expt 1","Cansino","Tellez-Alanis Cansino 2004 Expt 1-Only",12,12,67,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.3,"TRUE","FALSE","FALSE","FALSE",120,FALSE,"FALSE","FALSE","FALSE",5,240,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.69223426745359,1.23560007122596,-0.456634196227635,0.0466161905940596,-0.0379266431852745,0.0845428337793341,0.788,0.744,0.186,0.281
"Thapar Sniezek 2008","Thapar Sniezek 2008 Expt 1","Thapar","Thapar Sniezek 2008 Expt 1-Only",40,52,76.62,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",70,FALSE,"FALSE","FALSE","FALSE",2,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.790717895531613,0.469363603440598,-0.321354292091015,-0.115182811569284,-0.00592445507435357,-0.109258356494931,0.695,0.595,0.39,0.41
"Thapar Sniezek 2008","Thapar Sniezek 2008 Expt 2","Thapar","Thapar Sniezek 2008 Expt 2-Only",66,70,69,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",58,FALSE,"FALSE","FALSE","FALSE",0.08333,100,"FALSE","FALSE","FALSE","FALSE",TRUE,0.52,0.02,1.38536367288483,0.938979894385331,-0.446383778499498,-0.0298928695702358,0.0568731311522648,-0.0867660007225007,0.765,0.66,0.255,0.3
"Thapar Westerman 2009","Thapar Westerman 2009 Expt 1","Thapar","Thapar Westerman 2009 Expt 1-StudyModality=Auditory",34,30,68.51,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",66,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.12507225497765,1.10277195337444,-0.0223003016032084,0.0808092779040933,0.138922847245815,-0.0581135693417213,0.685,0.66,0.26,0.245
"Thapar Westerman 2009","Thapar Westerman 2009 Expt 1","Thapar","Thapar Westerman 2009 Expt 1-StudyModality=Visual",34,30,68.51,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,2,"FALSE","FALSE","FALSE","FALSE",66,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.2411055314354,0.907874857426008,-0.333230674009387,-0.0227926396752192,0.027789420871726,-0.0505820605469452,0.74,0.665,0.275,0.315
"Thapar Westerman 2009","Thapar Westerman 2009 Expt 2","Thapar","Thapar Westerman 2009 Expt 2-StudyModality=Auditory",23,30,70.25,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE",FALSE,TRUE,FALSE,1,"FALSE","FALSE","FALSE","FALSE",66,FALSE,"FALSE","FALSE","FALSE",0.08333,60,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,0.950548520549319,0.996615191684815,0.0460666711354966,-0.0491262524333813,-0.0994525302000708,0.0503262777666895,0.7,0.725,0.335,0.345
